customer_id,customer_name,segment,age_band,province,risk_band,created_date,snapshot_date,is_active
CUST00001545,Asmita Bista,PREMIUM,25-34,Bagmati,HIGH,2019-11-05,2026-01-01,true
CUST00001546,Kiran Gurung,SME,55+,Madhesh,LOW,2018-04-16,2026-01-01,true
CUST00001547,Nisha Poudel,STUDENT,25-34,Sudurpashchim,LOW,2019-03-26,2026-01-01,true
CUST00001548,Bikash Thapa,SME,55+,Lumbini,MEDIUM,2020-07-22,2026-01-01,false
CUST00001549,Rita Thapa,STUDENT,45-54,Gandaki,LOW,2024-12-17,2026-01-01,true
CUST00001550,Subash Poudel,PREMIUM,18-24,Koshi,LOW,2019-03-22,2026-01-01,true
CUST00001551,Asmita Maharjan,STUDENT,55+,Lumbini,LOW,2022-12-18,2026-01-01,true
CUST00001552,Kiran Thapa,SME,25-34,Gandaki,LOW,2019-03-01,2026-01-01,true
CUST00001553,Nisha Karki,SENIOR,35-44,Bagmati,MEDIUM,2021-10-21,2026-01-01,false
CUST00001554,Kiran Maharjan,RETAIL,25-34,Lumbini,LOW,2022-10-13,2026-01-01,true
CUST00001555,Puja Gurung,RETAIL,18-24,Sudurpashchim,MEDIUM,2020-11-09,2026-01-01,true
CUST00001556,Rita Tamang,SME,18-24,Lumbini,LOW,2020-08-24,2026-01-01,true
CUST00001557,Anika Gurung,RETAIL,18-24,Sudurpashchim,MEDIUM,2024-06-14,2026-01-01,true
CUST00001558,Puja Tamang,PREMIUM,18-24,Madhesh,LOW,2020-06-05,2026-01-01,true
CUST00001559,Aarav Shrestha,RETAIL,55+,Karnali,LOW,2018-11-07,2026-01-01,true
CUST00001560,Aarav Thapa,STUDENT,25-34,Lumbini,MEDIUM,2022-04-08,2026-01-01,false
CUST00001561,Suman Poudel,PREMIUM,18-24,Koshi,MEDIUM,2025-07-12,2026-01-01,true
CUST00001562,Bikash Rai,SENIOR,18-24,Gandaki,LOW,2024-05-04,2026-01-01,true
CUST00001563,Aarav Poudel,RETAIL,45-54,Karnali,HIGH,2017-11-07,2026-01-01,true
CUST00001564,Puja Shrestha,PREMIUM,45-54,Lumbini,MEDIUM,2020-04-02,2026-01-01,true
CUST00001565,Nisha Tamang,PREMIUM,45-54,Sudurpashchim,HIGH,2023-05-03,2026-01-01,true
CUST00001566,Maya Shrestha,SME,18-24,Sudurpashchim,LOW,2018-06-27,2026-01-01,true
CUST00001567,Maya Gurung,PREMIUM,45-54,Bagmati,LOW,2021-05-18,2026-01-01,true
CUST00001568,Suman Thapa,STUDENT,25-34,Lumbini,LOW,2025-02-09,2026-01-01,false
CUST00001569,Nisha Rai,STUDENT,35-44,Bagmati,LOW,2018-06-08,2026-01-01,false
CUST00001570,Aarav Poudel,PREMIUM,18-24,Bagmati,LOW,2021-09-15,2026-01-01,true
CUST00001571,Suman Karki,STUDENT,55+,Sudurpashchim,MEDIUM,2020-06-06,2026-01-01,true
CUST00001572,Rita Thapa,SENIOR,55+,Karnali,MEDIUM,2021-02-22,2026-01-01,true
CUST00001573,Ramesh Gurung,PREMIUM,55+,Gandaki,MEDIUM,2019-02-08,2026-01-01,false
CUST00001574,Ramesh Yadav,SENIOR,35-44,Madhesh,LOW,2023-05-08,2026-01-01,true
CUST00001575,Puja Bista,STUDENT,35-44,Gandaki,HIGH,2020-02-19,2026-01-01,true
CUST00001576,Rita Rai,SME,25-34,Bagmati,MEDIUM,2020-04-16,2026-01-01,true
CUST00001577,Asmita Maharjan,STUDENT,35-44,Koshi,MEDIUM,2023-01-06,2026-01-01,true
CUST00001578,Bikash Gurung,RETAIL,18-24,Gandaki,LOW,2019-05-20,2026-01-01,true
CUST00001579,Maya Gurung,STUDENT,45-54,Gandaki,LOW,2020-01-30,2026-01-01,true
CUST00001580,Rita Shrestha,STUDENT,45-54,Koshi,LOW,2024-10-28,2026-01-01,true
CUST00001581,Nisha Yadav,SENIOR,55+,Bagmati,LOW,2017-11-18,2026-01-01,true
CUST00001582,Puja Poudel,STUDENT,35-44,Bagmati,LOW,2023-02-23,2026-01-01,true
CUST00001583,Kiran Tamang,STUDENT,55+,Madhesh,LOW,2019-12-07,2026-01-01,false
CUST00001584,Asmita Karki,STUDENT,45-54,Lumbini,MEDIUM,2018-07-07,2026-01-01,true
CUST00001585,Bikash Yadav,RETAIL,35-44,Karnali,LOW,2019-11-09,2026-01-01,false
CUST00001586,Bikash Bista,STUDENT,18-24,Karnali,LOW,2018-12-28,2026-01-01,true
CUST00001587,Nisha Tamang,STUDENT,45-54,Lumbini,MEDIUM,2021-01-21,2026-01-01,true
CUST00001588,Asmita Tamang,STUDENT,35-44,Gandaki,HIGH,2022-07-16,2026-01-01,true
CUST00001589,Kiran Yadav,PREMIUM,25-34,Madhesh,HIGH,2018-12-06,2026-01-01,true
CUST00001590,Aarav Poudel,SME,18-24,Gandaki,MEDIUM,2023-11-12,2026-01-01,true
CUST00001591,Aarav Poudel,PREMIUM,55+,Sudurpashchim,HIGH,2023-11-11,2026-01-01,true
CUST00001592,Asmita Bista,SENIOR,18-24,Gandaki,LOW,2018-02-07,2026-01-01,true
CUST00001593,Puja Shrestha,SME,18-24,Bagmati,LOW,2023-09-12,2026-01-01,false
CUST00001594,Anika Gurung,SME,35-44,Sudurpashchim,MEDIUM,2019-08-08,2026-01-01,true
CUST00001595,Puja Bista,STUDENT,25-34,Lumbini,HIGH,2022-08-14,2026-01-01,false
CUST00001596,Bikash Thapa,RETAIL,25-34,Lumbini,HIGH,2019-03-24,2026-01-01,true
CUST00001597,Ramesh Shrestha,PREMIUM,45-54,Bagmati,LOW,2025-09-12,2026-01-01,true
CUST00001598,Aarav Bista,SME,25-34,Madhesh,LOW,2019-04-12,2026-01-01,true
CUST00001599,Kiran Maharjan,SME,18-24,Karnali,HIGH,2019-12-25,2026-01-01,true
CUST00001600,Ramesh Maharjan,SME,55+,Lumbini,HIGH,2020-09-28,2026-01-01,false
CUST00001601,Maya Rai,STUDENT,25-34,Madhesh,LOW,2020-05-21,2026-01-01,false
CUST00001602,Puja Gurung,PREMIUM,18-24,Madhesh,MEDIUM,2022-08-16,2026-01-01,false
CUST00001603,Asmita Thapa,SME,25-34,Sudurpashchim,HIGH,2020-04-05,2026-01-01,true
CUST00001604,Asmita Bista,RETAIL,25-34,Bagmati,LOW,2019-01-03,2026-01-01,true
CUST00001605,Suman Tamang,SENIOR,25-34,Koshi,MEDIUM,2019-05-09,2026-01-01,true
CUST00001606,Suman Tamang,STUDENT,18-24,Gandaki,MEDIUM,2021-09-10,2026-01-01,true
CUST00001607,Asmita Tamang,SENIOR,25-34,Madhesh,HIGH,2022-05-13,2026-01-01,false
CUST00001608,Bikash Yadav,RETAIL,45-54,Lumbini,LOW,2018-02-11,2026-01-01,true
CUST00001609,Aarav Yadav,RETAIL,55+,Lumbini,LOW,2023-06-20,2026-01-01,true
CUST00001610,Rita Gurung,PREMIUM,25-34,Sudurpashchim,HIGH,2025-03-12,2026-01-01,true
CUST00001611,Asmita Rai,STUDENT,45-54,Gandaki,HIGH,2020-01-01,2026-01-01,true
CUST00001612,Bikash Gurung,SENIOR,45-54,Bagmati,HIGH,2021-08-21,2026-01-01,false
CUST00001613,Rita Maharjan,SME,45-54,Madhesh,LOW,2025-05-15,2026-01-01,true
CUST00001614,Maya Thapa,PREMIUM,45-54,Bagmati,LOW,2019-04-16,2026-01-01,true
CUST00001615,Asmita Thapa,SME,35-44,Bagmati,LOW,2023-11-28,2026-01-01,true
CUST00001616,Asmita Karki,PREMIUM,18-24,Koshi,LOW,2020-03-09,2026-01-01,false
CUST00001617,Bikash Gurung,PREMIUM,25-34,Karnali,LOW,2021-08-03,2026-01-01,true
CUST00001618,Ramesh Thapa,PREMIUM,18-24,Madhesh,LOW,2024-12-17,2026-01-01,true
CUST00001619,Maya Shrestha,SME,25-34,Gandaki,LOW,2018-08-05,2026-01-01,true
CUST00001620,Maya Poudel,RETAIL,55+,Sudurpashchim,MEDIUM,2024-01-30,2026-01-01,false
CUST00001621,Kiran Gurung,STUDENT,55+,Karnali,LOW,2025-07-20,2026-01-01,false
CUST00001622,Anika Bista,SENIOR,55+,Lumbini,LOW,2020-09-08,2026-01-01,true
CUST00001623,Maya Rai,RETAIL,18-24,Sudurpashchim,LOW,2019-06-29,2026-01-01,true
CUST00001624,Maya Maharjan,SENIOR,25-34,Gandaki,LOW,2021-06-01,2026-01-01,true
CUST00001625,Kiran Shrestha,SENIOR,45-54,Sudurpashchim,LOW,2018-12-08,2026-01-01,true
CUST00001626,Nisha Yadav,STUDENT,55+,Sudurpashchim,HIGH,2022-10-12,2026-01-01,true
CUST00001627,Asmita Tamang,SME,35-44,Koshi,HIGH,2021-07-20,2026-01-01,true
CUST00001628,Kiran Shrestha,STUDENT,35-44,Bagmati,HIGH,2021-05-21,2026-01-01,true
CUST00001629,Subash Thapa,STUDENT,25-34,Madhesh,HIGH,2018-10-06,2026-01-01,false
CUST00001630,Ramesh Thapa,SME,25-34,Sudurpashchim,HIGH,2019-08-29,2026-01-01,false
CUST00001631,Ramesh Poudel,PREMIUM,18-24,Gandaki,LOW,2023-05-11,2026-01-01,true
CUST00001632,Maya Poudel,RETAIL,25-34,Madhesh,HIGH,2023-02-20,2026-01-01,true
CUST00001633,Ramesh Karki,RETAIL,55+,Sudurpashchim,LOW,2022-09-10,2026-01-01,true
CUST00001634,Bikash Tamang,PREMIUM,35-44,Koshi,HIGH,2024-07-10,2026-01-01,true
CUST00001635,Asmita Bista,SENIOR,25-34,Bagmati,LOW,2022-01-06,2026-01-01,true
CUST00001636,Subash Karki,SME,35-44,Karnali,LOW,2022-12-09,2026-01-01,true
CUST00001637,Puja Maharjan,SME,45-54,Lumbini,LOW,2024-05-07,2026-01-01,true
CUST00001638,Asmita Bista,SENIOR,35-44,Madhesh,HIGH,2021-04-28,2026-01-01,true
CUST00001639,Aarav Rai,PREMIUM,35-44,Bagmati,LOW,2021-07-04,2026-01-01,true
CUST00001640,Aarav Poudel,PREMIUM,25-34,Gandaki,HIGH,2024-05-04,2026-01-01,true
CUST00001641,Subash Karki,SME,35-44,Bagmati,LOW,2018-10-03,2026-01-01,true
CUST00001642,Maya Thapa,SME,25-34,Sudurpashchim,MEDIUM,2024-06-24,2026-01-01,true
CUST00001643,Kiran Shrestha,SME,35-44,Madhesh,LOW,2024-06-07,2026-01-01,false
CUST00001644,Aarav Shrestha,SME,18-24,Madhesh,HIGH,2022-06-13,2026-01-01,true
CUST00001645,Rita Gurung,PREMIUM,35-44,Bagmati,HIGH,2019-09-08,2026-01-01,true
CUST00001646,Rita Karki,SME,35-44,Madhesh,HIGH,2022-12-05,2026-01-01,true
CUST00001647,Suman Maharjan,STUDENT,45-54,Lumbini,HIGH,2019-10-22,2026-01-01,false
CUST00001648,Ramesh Gurung,PREMIUM,18-24,Koshi,LOW,2022-05-19,2026-01-01,false
CUST00001649,Asmita Poudel,SENIOR,55+,Bagmati,HIGH,2022-03-30,2026-01-01,true
CUST00001650,Suman Rai,RETAIL,18-24,Koshi,HIGH,2023-07-19,2026-01-01,true
CUST00001651,Bikash Gurung,SENIOR,35-44,Madhesh,LOW,2019-12-17,2026-01-01,true
CUST00001652,Suman Maharjan,SME,25-34,Gandaki,LOW,2022-01-13,2026-01-01,false
CUST00001653,Bikash Bista,RETAIL,55+,Lumbini,LOW,2021-05-21,2026-01-01,true
CUST00001654,Puja Maharjan,SENIOR,55+,Sudurpashchim,LOW,2020-12-20,2026-01-01,true
CUST00001655,Maya Tamang,STUDENT,18-24,Gandaki,HIGH,2019-03-27,2026-01-01,true
CUST00001656,Rita Yadav,PREMIUM,18-24,Bagmati,MEDIUM,2021-01-02,2026-01-01,true
CUST00001657,Subash Tamang,PREMIUM,25-34,Bagmati,LOW,2021-11-17,2026-01-01,true
CUST00001658,Anika Maharjan,RETAIL,25-34,Karnali,LOW,2025-08-18,2026-01-01,true
CUST00001659,Nisha Gurung,SME,45-54,Karnali,HIGH,2023-07-27,2026-01-01,true
CUST00001660,Aarav Poudel,RETAIL,45-54,Karnali,MEDIUM,2018-10-06,2026-01-01,true
CUST00001661,Kiran Yadav,SENIOR,35-44,Madhesh,LOW,2019-11-07,2026-01-01,false
CUST00001662,Anika Rai,RETAIL,35-44,Karnali,HIGH,2023-05-19,2026-01-01,true
CUST00001663,Ramesh Karki,SME,18-24,Sudurpashchim,LOW,2019-02-06,2026-01-01,true
CUST00001664,Puja Maharjan,SENIOR,35-44,Gandaki,MEDIUM,2019-07-07,2026-01-01,true
CUST00001665,Puja Bista,SME,55+,Lumbini,HIGH,2021-12-15,2026-01-01,false
CUST00001666,Rita Shrestha,PREMIUM,25-34,Bagmati,MEDIUM,2023-07-12,2026-01-01,false
CUST00001667,Ramesh Rai,SENIOR,45-54,Gandaki,MEDIUM,2024-10-24,2026-01-01,true
CUST00001668,Anika Shrestha,RETAIL,45-54,Madhesh,LOW,2020-12-25,2026-01-01,true
CUST00001669,Maya Rai,PREMIUM,18-24,Sudurpashchim,LOW,2018-11-02,2026-01-01,false
CUST00001670,Puja Shrestha,SME,35-44,Lumbini,MEDIUM,2025-07-21,2026-01-01,false
CUST00001671,Ramesh Thapa,SME,35-44,Lumbini,MEDIUM,2022-12-19,2026-01-01,true
CUST00001672,Anika Shrestha,SME,25-34,Sudurpashchim,MEDIUM,2018-08-31,2026-01-01,true
CUST00001673,Puja Yadav,SENIOR,35-44,Sudurpashchim,HIGH,2021-08-04,2026-01-01,true
CUST00001674,Suman Gurung,SME,18-24,Lumbini,LOW,2021-12-15,2026-01-01,true
CUST00001675,Bikash Poudel,SENIOR,25-34,Sudurpashchim,LOW,2017-11-02,2026-01-01,false
CUST00001676,Kiran Rai,STUDENT,25-34,Bagmati,LOW,2018-11-13,2026-01-01,true
CUST00001677,Kiran Poudel,STUDENT,18-24,Madhesh,HIGH,2022-05-08,2026-01-01,false
CUST00001678,Ramesh Yadav,SENIOR,35-44,Lumbini,MEDIUM,2023-08-15,2026-01-01,true
CUST00001679,Anika Karki,PREMIUM,25-34,Koshi,LOW,2025-02-09,2026-01-01,true
CUST00001680,Maya Shrestha,SENIOR,45-54,Koshi,LOW,2020-10-14,2026-01-01,true
CUST00001681,Puja Gurung,SME,45-54,Gandaki,LOW,2022-08-01,2026-01-01,true
CUST00001682,Anika Shrestha,RETAIL,25-34,Lumbini,MEDIUM,2021-09-29,2026-01-01,false
CUST00001683,Puja Rai,RETAIL,45-54,Madhesh,HIGH,2021-08-31,2026-01-01,true
CUST00001684,Anika Maharjan,RETAIL,45-54,Koshi,LOW,2022-04-09,2026-01-01,true
CUST00001685,Suman Bista,STUDENT,55+,Bagmati,LOW,2018-12-13,2026-01-01,true
CUST00001686,Suman Tamang,SME,55+,Bagmati,LOW,2021-06-29,2026-01-01,false
CUST00001687,Suman Bista,STUDENT,45-54,Koshi,LOW,2018-12-17,2026-01-01,true
CUST00001688,Aarav Shrestha,SME,35-44,Lumbini,LOW,2022-12-28,2026-01-01,true
CUST00001689,Suman Bista,SME,45-54,Lumbini,LOW,2020-12-04,2026-01-01,true
CUST00001690,Bikash Shrestha,SENIOR,45-54,Bagmati,LOW,2019-06-21,2026-01-01,false
CUST00001691,Kiran Gurung,SME,45-54,Bagmati,LOW,2018-04-08,2026-01-01,true
CUST00001692,Rita Tamang,STUDENT,55+,Sudurpashchim,MEDIUM,2022-07-29,2026-01-01,true
CUST00001693,Asmita Yadav,RETAIL,45-54,Gandaki,LOW,2020-02-07,2026-01-01,true
CUST00001694,Bikash Maharjan,RETAIL,25-34,Madhesh,HIGH,2019-07-28,2026-01-01,true
CUST00001695,Anika Maharjan,SENIOR,35-44,Gandaki,LOW,2025-10-17,2026-01-01,true
CUST00001696,Ramesh Karki,STUDENT,25-34,Koshi,LOW,2021-12-04,2026-01-01,true
CUST00001697,Ramesh Shrestha,STUDENT,18-24,Karnali,LOW,2023-06-16,2026-01-01,true
CUST00001698,Anika Gurung,STUDENT,35-44,Gandaki,LOW,2025-06-05,2026-01-01,true
CUST00001699,Anika Poudel,PREMIUM,18-24,Bagmati,LOW,2024-10-17,2026-01-01,true
CUST00001700,Nisha Yadav,PREMIUM,18-24,Madhesh,LOW,2019-09-14,2026-01-01,true
CUST00001701,Kiran Shrestha,PREMIUM,35-44,Sudurpashchim,LOW,2024-04-08,2026-01-01,false
CUST00001702,Puja Tamang,SENIOR,18-24,Gandaki,HIGH,2022-03-21,2026-01-01,true
CUST00001703,Asmita Karki,PREMIUM,18-24,Karnali,LOW,2020-04-15,2026-01-01,false
CUST00001704,Puja Tamang,PREMIUM,45-54,Karnali,MEDIUM,2024-11-23,2026-01-01,false
CUST00001705,Anika Thapa,SENIOR,55+,Madhesh,HIGH,2018-02-25,2026-01-01,true
CUST00001706,Subash Shrestha,PREMIUM,35-44,Gandaki,LOW,2021-08-16,2026-01-01,true
CUST00001707,Bikash Yadav,PREMIUM,45-54,Karnali,HIGH,2019-10-07,2026-01-01,false
CUST00001708,Puja Tamang,STUDENT,45-54,Bagmati,MEDIUM,2023-02-13,2026-01-01,true
CUST00001709,Anika Poudel,SENIOR,45-54,Madhesh,HIGH,2023-01-06,2026-01-01,true
CUST00001710,Kiran Tamang,SENIOR,18-24,Karnali,LOW,2020-07-26,2026-01-01,true
CUST00001711,Bikash Rai,PREMIUM,25-34,Lumbini,LOW,2022-06-24,2026-01-01,true
CUST00001712,Aarav Thapa,STUDENT,35-44,Sudurpashchim,HIGH,2024-08-05,2026-01-01,true
CUST00001713,Anika Gurung,STUDENT,25-34,Madhesh,HIGH,2018-11-19,2026-01-01,true
CUST00001714,Puja Poudel,RETAIL,25-34,Gandaki,LOW,2024-06-02,2026-01-01,true
CUST00001715,Nisha Karki,SME,35-44,Koshi,LOW,2020-09-17,2026-01-01,true
CUST00001716,Rita Rai,STUDENT,25-34,Madhesh,LOW,2020-12-13,2026-01-01,true
CUST00001717,Anika Maharjan,STUDENT,18-24,Bagmati,LOW,2022-01-17,2026-01-01,true
CUST00001718,Nisha Bista,STUDENT,45-54,Bagmati,HIGH,2017-11-09,2026-01-01,true
CUST00001719,Anika Yadav,PREMIUM,25-34,Koshi,LOW,2018-12-03,2026-01-01,false
CUST00001720,Subash Rai,STUDENT,35-44,Karnali,LOW,2021-09-05,2026-01-01,true
CUST00001721,Nisha Poudel,PREMIUM,45-54,Karnali,HIGH,2022-11-20,2026-01-01,false
CUST00001722,Asmita Shrestha,STUDENT,25-34,Bagmati,MEDIUM,2024-01-03,2026-01-01,true
CUST00001723,Nisha Karki,RETAIL,18-24,Madhesh,HIGH,2018-06-25,2026-01-01,true
CUST00001724,Asmita Rai,STUDENT,55+,Madhesh,HIGH,2025-05-25,2026-01-01,true
CUST00001725,Asmita Karki,STUDENT,55+,Gandaki,HIGH,2019-05-16,2026-01-01,false
CUST00001726,Aarav Maharjan,STUDENT,55+,Koshi,MEDIUM,2024-10-19,2026-01-01,true
CUST00001727,Ramesh Yadav,SENIOR,25-34,Koshi,HIGH,2022-04-25,2026-01-01,true
CUST00001728,Anika Karki,RETAIL,18-24,Koshi,LOW,2021-12-26,2026-01-01,true
CUST00001729,Ramesh Rai,PREMIUM,18-24,Gandaki,LOW,2023-08-04,2026-01-01,false
CUST00001730,Asmita Poudel,RETAIL,35-44,Madhesh,LOW,2025-03-16,2026-01-01,false
CUST00001731,Nisha Shrestha,STUDENT,55+,Gandaki,MEDIUM,2023-02-24,2026-01-01,true
CUST00001732,Aarav Shrestha,PREMIUM,55+,Bagmati,MEDIUM,2019-08-29,2026-01-01,false
CUST00001733,Kiran Shrestha,STUDENT,55+,Koshi,LOW,2022-09-30,2026-01-01,true
CUST00001734,Asmita Shrestha,SENIOR,35-44,Koshi,LOW,2018-02-23,2026-01-01,true
CUST00001735,Anika Poudel,PREMIUM,55+,Sudurpashchim,LOW,2023-10-18,2026-01-01,true
CUST00001736,Puja Bista,SME,18-24,Lumbini,LOW,2024-12-13,2026-01-01,true
CUST00001737,Subash Gurung,STUDENT,35-44,Lumbini,MEDIUM,2024-11-03,2026-01-01,false
CUST00001738,Suman Tamang,PREMIUM,35-44,Sudurpashchim,LOW,2023-06-03,2026-01-01,true
CUST00001739,Suman Karki,STUDENT,55+,Koshi,HIGH,2025-05-27,2026-01-01,false
CUST00001740,Rita Shrestha,SENIOR,18-24,Koshi,LOW,2020-06-27,2026-01-01,true
CUST00001741,Subash Bista,SME,45-54,Lumbini,HIGH,2019-05-02,2026-01-01,false
CUST00001742,Asmita Karki,SME,55+,Karnali,LOW,2024-06-20,2026-01-01,false
CUST00001743,Nisha Bista,RETAIL,55+,Lumbini,LOW,2019-06-21,2026-01-01,true
CUST00001744,Puja Bista,PREMIUM,35-44,Koshi,LOW,2023-11-02,2026-01-01,true
CUST00001745,Bikash Thapa,PREMIUM,45-54,Bagmati,LOW,2023-08-15,2026-01-01,false
CUST00001746,Bikash Poudel,SME,35-44,Sudurpashchim,LOW,2020-07-02,2026-01-01,true
CUST00001747,Aarav Shrestha,STUDENT,55+,Lumbini,MEDIUM,2021-05-14,2026-01-01,true
CUST00001748,Nisha Karki,PREMIUM,25-34,Sudurpashchim,LOW,2022-06-02,2026-01-01,true
CUST00001749,Nisha Karki,STUDENT,35-44,Lumbini,LOW,2018-08-28,2026-01-01,false
CUST00001750,Rita Yadav,STUDENT,55+,Bagmati,HIGH,2023-04-04,2026-01-01,true
CUST00001751,Maya Yadav,STUDENT,18-24,Bagmati,MEDIUM,2020-06-30,2026-01-01,true
CUST00001752,Anika Maharjan,PREMIUM,18-24,Sudurpashchim,LOW,2025-09-08,2026-01-01,true
CUST00001753,Suman Maharjan,SENIOR,25-34,Bagmati,LOW,2019-12-22,2026-01-01,true
CUST00001754,Maya Poudel,STUDENT,45-54,Koshi,LOW,2025-11-25,2026-01-01,false
CUST00001755,Subash Maharjan,PREMIUM,25-34,Madhesh,MEDIUM,2023-12-12,2026-01-01,true
CUST00001756,Rita Gurung,STUDENT,25-34,Sudurpashchim,LOW,2021-07-20,2026-01-01,true
CUST00001757,Suman Shrestha,SME,25-34,Gandaki,HIGH,2022-02-08,2026-01-01,false
CUST00001758,Bikash Tamang,SME,45-54,Karnali,LOW,2017-12-30,2026-01-01,true
CUST00001759,Anika Bista,STUDENT,55+,Karnali,HIGH,2018-12-31,2026-01-01,true
CUST00001760,Puja Tamang,PREMIUM,18-24,Karnali,HIGH,2023-01-04,2026-01-01,true
CUST00001761,Puja Tamang,STUDENT,18-24,Karnali,HIGH,2021-03-06,2026-01-01,true
CUST00001762,Subash Maharjan,SME,25-34,Sudurpashchim,HIGH,2018-03-05,2026-01-01,false
CUST00001763,Kiran Shrestha,RETAIL,55+,Gandaki,MEDIUM,2018-11-16,2026-01-01,false
CUST00001764,Bikash Maharjan,RETAIL,45-54,Bagmati,HIGH,2023-01-21,2026-01-01,true
CUST00001765,Anika Tamang,SME,45-54,Koshi,MEDIUM,2019-09-14,2026-01-01,true
CUST00001766,Subash Rai,SME,35-44,Sudurpashchim,LOW,2020-02-28,2026-01-01,false
CUST00001767,Suman Poudel,SME,35-44,Koshi,LOW,2023-08-17,2026-01-01,true
CUST00001768,Ramesh Thapa,RETAIL,55+,Koshi,MEDIUM,2018-03-24,2026-01-01,true
CUST00001769,Ramesh Poudel,STUDENT,45-54,Koshi,HIGH,2017-10-22,2026-01-01,true
CUST00001770,Anika Gurung,PREMIUM,18-24,Gandaki,HIGH,2025-01-21,2026-01-01,true
CUST00001771,Nisha Maharjan,STUDENT,18-24,Lumbini,MEDIUM,2018-11-11,2026-01-01,true
CUST00001772,Rita Gurung,STUDENT,35-44,Bagmati,HIGH,2020-02-24,2026-01-01,true
CUST00001773,Bikash Rai,SME,45-54,Sudurpashchim,LOW,2024-07-01,2026-01-01,true
CUST00001774,Suman Poudel,STUDENT,35-44,Madhesh,LOW,2018-10-09,2026-01-01,true
CUST00001775,Anika Maharjan,STUDENT,18-24,Lumbini,LOW,2023-08-14,2026-01-01,false
CUST00001776,Rita Thapa,STUDENT,35-44,Lumbini,LOW,2024-04-17,2026-01-01,false
CUST00001777,Nisha Yadav,STUDENT,55+,Bagmati,HIGH,2023-08-18,2026-01-01,true
CUST00001778,Ramesh Karki,SME,25-34,Sudurpashchim,HIGH,2025-05-07,2026-01-01,true
CUST00001779,Puja Thapa,STUDENT,35-44,Madhesh,HIGH,2025-07-15,2026-01-01,true
CUST00001780,Suman Yadav,SME,18-24,Karnali,LOW,2019-01-08,2026-01-01,true
CUST00001781,Asmita Maharjan,RETAIL,45-54,Lumbini,HIGH,2022-08-17,2026-01-01,true
CUST00001782,Rita Maharjan,RETAIL,55+,Lumbini,HIGH,2025-08-11,2026-01-01,false
CUST00001783,Nisha Maharjan,SENIOR,45-54,Sudurpashchim,MEDIUM,2022-02-21,2026-01-01,false
CUST00001784,Ramesh Poudel,SENIOR,35-44,Karnali,LOW,2021-12-20,2026-01-01,true
CUST00001785,Kiran Shrestha,SME,35-44,Koshi,LOW,2024-09-26,2026-01-01,true
CUST00001786,Puja Bista,PREMIUM,45-54,Karnali,LOW,2022-02-20,2026-01-01,true
CUST00001787,Aarav Maharjan,RETAIL,35-44,Madhesh,LOW,2024-11-27,2026-01-01,true
CUST00001788,Asmita Poudel,SENIOR,25-34,Sudurpashchim,LOW,2022-07-10,2026-01-01,true
CUST00001789,Anika Maharjan,STUDENT,45-54,Lumbini,LOW,2020-06-24,2026-01-01,false
CUST00001790,Subash Gurung,SENIOR,45-54,Koshi,MEDIUM,2022-01-16,2026-01-01,true
CUST00001791,Aarav Gurung,SME,45-54,Sudurpashchim,LOW,2022-11-17,2026-01-01,true
CUST00001792,Kiran Thapa,SENIOR,45-54,Sudurpashchim,MEDIUM,2024-08-19,2026-01-01,true
CUST00001793,Asmita Gurung,PREMIUM,55+,Koshi,LOW,2025-10-27,2026-01-01,true
CUST00001794,Maya Yadav,RETAIL,45-54,Sudurpashchim,LOW,2018-08-14,2026-01-01,false
CUST00001795,Kiran Tamang,SME,55+,Gandaki,HIGH,2022-05-20,2026-01-01,true
CUST00001796,Ramesh Thapa,STUDENT,18-24,Lumbini,MEDIUM,2020-12-10,2026-01-01,false
CUST00001797,Nisha Rai,PREMIUM,55+,Bagmati,MEDIUM,2019-02-24,2026-01-01,true
CUST00001798,Ramesh Poudel,PREMIUM,18-24,Gandaki,LOW,2024-02-23,2026-01-01,true
CUST00001799,Nisha Shrestha,SENIOR,25-34,Koshi,LOW,2019-04-06,2026-01-01,true
CUST00001800,Nisha Rai,STUDENT,45-54,Karnali,LOW,2019-04-25,2026-01-01,true
CUST00001801,Maya Poudel,SME,35-44,Karnali,HIGH,2022-05-15,2026-01-01,false
CUST00001802,Aarav Bista,RETAIL,35-44,Karnali,MEDIUM,2022-05-23,2026-01-01,false
CUST00001803,Kiran Poudel,RETAIL,25-34,Madhesh,HIGH,2020-05-12,2026-01-01,false
CUST00001804,Nisha Thapa,SME,25-34,Sudurpashchim,LOW,2022-06-27,2026-01-01,true
CUST00001805,Ramesh Gurung,SENIOR,35-44,Sudurpashchim,MEDIUM,2019-12-10,2026-01-01,true
CUST00001806,Bikash Thapa,SME,55+,Lumbini,LOW,2023-03-29,2026-01-01,true
CUST00001807,Kiran Gurung,STUDENT,18-24,Madhesh,LOW,2022-04-07,2026-01-01,true
CUST00001808,Suman Yadav,STUDENT,25-34,Gandaki,LOW,2018-04-07,2026-01-01,true
CUST00001809,Maya Shrestha,SME,35-44,Bagmati,HIGH,2020-10-13,2026-01-01,true
CUST00001810,Nisha Thapa,STUDENT,45-54,Lumbini,HIGH,2022-10-30,2026-01-01,true
CUST00001811,Nisha Shrestha,SENIOR,55+,Karnali,LOW,2024-05-14,2026-01-01,true
CUST00001812,Rita Bista,SME,35-44,Karnali,MEDIUM,2022-01-20,2026-01-01,true
